id,word_freq,match,average_length,cluster_name
4062,"[('grey', 1), ('nutrition', 1), ('care', 1)]",['grey nutrition'],3.0,grey nutrition care
4063,"[('brussels', 1), ('lab', 1), ('ltd', 1)]",['brussels lab'],3.0,brussels lab ltd
4064,"[('chinachem', 1)]",['chinachem'],1.0,chinachem
4065,"[('oakmedicasuppliers', 1)]",['oakmedicasuppliers'],1.0,oakmedicasuppliers
4066,"[('tiba', 1)]",['tiba'],1.0,tiba
4067,"[('melo', 2), ('phamaceuticals', 1)]",['melo'],2.0,melo phamaceuticals
4068,"[('im', 1), ('technologies', 1)]",['im'],2.0,im technologies
4069,"[('ndimu', 1)]",['ndimu'],1.0,ndimu
4070,"[('beauty', 1), ('world', 1), ('ltd', 1)]",['beauty world'],3.0,beauty world ltd
4071,"[('imenti', 2), ('flour', 2), ('millera', 1), ('millers', 1)]",['imenti flour'],3.0,imenti flour millera
4072,"[('bayer', 3), ('agricultural', 3), ('bv', 2), ('basf', 1), ('solutions', 1), ('agriculture', 1), ('ltd', 1)]","['bayer agricultural', 'bayer agriculture', 'basf agricultural']",3.0,bayer agricultural bv
4073,"[('aura', 1), ('lifecare', 1), ('ltd', 1)]",['aura lifecare'],3.0,aura lifecare ltd
4074,"[('deluxe', 1), ('trading', 1), ('company', 1)]",['deluxe trading'],3.0,deluxe trading company
4075,"[('goshen', 3), ('seeds', 1), ('seed', 1)]",['goshen'],2.0,goshen seeds
4076,"[('polythene', 1), ('industry', 1), ('ltd', 1)]",['polythene industry'],3.0,polythene industry ltd
4077,"[('hebel', 1)]","['hebel', 'hebe']",1.0,hebel
4078,"[('gulu', 2), ('seed', 1)]",['gulu'],2.0,gulu seed
4079,"[('medex', 1), ('health', 1), ('care', 1)]",['medex health'],3.0,medex health care
4080,"[('aystone', 1), ('ltd', 1)]",['aystone'],2.0,aystone ltd
4081,"[('ibero', 1), ('kenya', 1)]",['ibero'],2.0,ibero kenya
4082,"[('indofil', 1), ('chemicals', 1), ('company', 1), ('india', 1)]",['indofil chemicals'],3.0,indofil chemicals company
4083,"[('morgem', 1)]",['morgem'],1.0,morgem
4084,"[('sulpur', 2), ('mills', 2), ('millers', 1), ('sulphur', 1)]","['sulpur', 'sulphur']",2.0,sulpur mills
4085,"[('adc', 3), ('seeds', 1), ('ltd', 1)]",['adc'],2.0,adc seeds
4086,"[('sygad', 6), ('ltd', 1), ('sygaad', 1), ('sygad.', 1), ('chem', 1), ('spc', 1), ('pure', 1), ('chemicals', 1)]","['sygad', 'sygard', 'sygad.', 'sygaad']",2.0,sygad ltd
4087,"[('sparko', 3), ('ht', 1), ('', 1), ('captain', 1), ('rtv', 1)]","['sparko', 'sparko/']",2.0,sparko ht
4088,"[('bridge', 1), ('cropscience', 1)]",['bridge'],2.0,bridge cropscience
4089,"[('laboratories', 1), ('microsules', 1), ('ltd', 1)]",['laboratories microsules'],3.0,laboratories microsules ltd
4090,"[('promed', 2), ('pharmaceuticals', 1)]",['promed'],2.0,promed pharmaceuticals
4091,"[('', 2), ('neem', 1), ('cosmetics', 1), ('u', 1), ('ltd', 1)]",['neem cosmetics'],4.0, neem cosmetics u
4092,"[('e.a.b.c.l', 2), ('ltd.', 1), ('e.a.b.l', 1)]","['e.a.b.c.l', 'e.a.b.l']",1.0,e.a.b.c.l
4093,"[('nairobi', 1), ('pvc', 1), ('supplier', 1)]",['nairobi pvc'],3.0,nairobi pvc supplier
4094,"[('hygrow', 1), ('tech', 1)]",['hygrow'],2.0,hygrow tech
4095,"[('zhejiang', 1), ('zhongshan', 1), ('chemical', 1), ('industry', 1), ('group', 1), ('co', 1), ('.ltd', 1)]",['zhejiang zhongshan chemical'],6.0,zhejiang zhongshan chemical industry group co
4096,"[('abbott', 3), ('abbot', 2), ('ltd', 2), ('labs', 1)]","['abbot', 'abbott']",2.0,abbott abbot
4097,"[('kahong', 1), ('ltd', 1), ('kaihong', 1)]","['kahong', 'kaihong']",2.0,kahong ltd
4098,"[('luka', 1), ('luuka', 1), ('plastics', 1)]","['luka', 'luuka']",2.0,luka luuka
4099,"[('mutundwe', 3), ('agric', 2), ('solution', 2), ('solutions', 1), ('agri', 1)]","['mutundwe agric', 'mutundwe agri']",3.0,mutundwe agric solution
4100,"[('membdrs', 1), ('of', 1), ('agrichemicals', 1)]",['membdrs of'],3.0,membdrs of agrichemicals
4101,"[('sineria', 1), ('china', 1), ('', 1), ('co.', 1), ('ltd', 1)]",['sineria(china) co.'],3.0,sineria china 
4102,"[('boehringer', 3), ('ltd', 1), ('ingelheim', 1)]",['boehringer'],2.0,boehringer ltd
4103,"[('nanjing', 1), ('foragro', 1), ('co.ltd', 1)]",['nanjing foragro'],3.0,nanjing foragro co.ltd
4104,"[('pvt', 1), ('lmt', 1)]",['pvt'],2.0,pvt lmt
4105,"[('sacelline', 2), ('products', 1)]",['sacelline'],2.0,sacelline products
4106,"[('ajipe', 2), ('feeds', 1)]",['ajipe'],2.0,ajipe feeds
4107,"[('dhariwal', 1), ('trading', 1), ('co.', 1), ('ltd', 1)]",['dhariwal trading'],4.0,dhariwal trading co. ltd
4108,"[('nitin', 1)]",['nitin'],1.0,nitin
4109,"[('mkulima', 2), ('agrovet&general', 2), ('supplies', 2), ('lmtd', 1)]",['mkulima agrovet&general'],4.0,mkulima agrovet&general supplies lmtd
4110,"[('monsantoes', 1)]","['monsantoes', 'monsanto']",1.0,monsantoes
4111,"[('simc', 1), ('sim', 1)]","['simc', 'sim']",1.0,simc
4112,"[('agrifarm', 4), ('ltd', 2), ('uganda', 1), ('u', 1)]","['agrifarm', 'agrifarm u']",2.0,agrifarm ltd
4113,"[('siml', 1)]","['siml', 'sim']",1.0,siml
4114,"[('mosaic', 3), ('chemicals', 2), ('parmacy', 1)]",['mosaic'],2.0,mosaic chemicals
4115,"[('agrikima', 1)]",['agrikima'],1.0,agrikima
4116,"[('zhejiang', 6), ('xinan', 3), ('chemical', 3), ('industries', 2), ('chemicals', 2), ('ltd', 2), ('industry', 1), ('xinam', 1), ('infanda', 1), ('biochemical', 1), ('co.', 1), ('xian', 1)]","['zhejiang xinan', 'zhejiang xian', 'zhejiang xinam', 'zhejiang infanda']",4.0,zhejiang xinan chemical industries
4117,"[('kem', 2), ('booster', 2), ('company', 2), ('ltd', 1)]",['kem booster'],4.0,kem booster company ltd
4118,"[('nikai', 1)]","['nikai', 'niki']",1.0,nikai
4119,"[('kim', 2), ('kima', 1), ('fay', 1)]","['kima', 'kim']",1.0,kim
4120,"[('m.oil', 1), ('&fragrance', 1)]",['m.oil'],2.0,m.oil &fragrance
4121,"[('alpha', 1), ('feeds', 1), ('company', 1)]",['alpha feeds'],3.0,alpha feeds company
4122,"[('laboratory', 2), ('of', 1), ('allied', 1), ('ltd', 1), ('&allied', 1)]","['laboratory of', 'laboratory &', 'laboratory']",3.0,laboratory of allied
4123,"[('abnal', 1)]",['abnal'],1.0,abnal
4124,"[('the', 1), ('green', 1), ('leaf', 1)]",['the green'],3.0,the green leaf
4125,"[('rallis', 1), ('uganda', 1), ('limitted', 1)]",['rallis uganda'],3.0,rallis uganda limitted
4126,"[('faida', 1), ('beans', 1), ('co.ltd', 1)]",['faida beans'],3.0,faida beans co.ltd
4127,"[('treffer', 1), ('pharmaceauticals', 1)]",['treffer'],2.0,treffer pharmaceauticals
4128,"[('zam', 2), ('seeds', 1), ('azam', 1), ('seed', 1)]","['zam', 'azam']",2.0,zam seeds
4129,"[('insti', 1)]",['insti'],1.0,insti
4130,"[('amimax', 1), ('ltd.', 1)]",['amimax'],2.0,amimax ltd.
4131,"[('quadragen', 1), ('vet', 1), ('health', 1), ('private', 1), ('ltd', 1)]",['quadragen vet'],5.0,quadragen vet health private ltd
4132,"[('brava', 3), ('energy', 1), ('industries', 1)]",['brava'],2.0,brava energy
4133,"[('j&k', 1), ('internatural.co.', 1), ('ltd', 1)]",['j&k internatural.co.'],3.0,j&k internatural.co. ltd
4134,"[('solai', 1), ('paints', 1), ('ltd', 1)]",['solai paints'],3.0,solai paints ltd
4135,"[('royal', 7), ('feeds', 5), ('ltd', 2), ('reed', 1), ('integrated', 1), ('breed', 1), ('farms', 1), ('company', 1), ('co.ltd', 1), ('limited', 1), ('co.', 1), ('ltd.', 1)]","['royal reed', 'royal breed', 'royal seed', 'royal seeds', 'royal feeds']",3.0,royal feeds ltd
4136,"[('mordern', 1), ('agribusiness', 1), ('ventures', 1)]",['mordern agribusiness'],3.0,mordern agribusiness ventures
4137,"[('lulu', 2), ('seed', 1), ('seeds', 1)]",['lulu'],2.0,lulu seed
4138,"[('4', 1), ('chemin', 1), ('du', 1), ('calquet', 1)]",['4 chemin'],4.0,4 chemin du calquet
4139,"[('elphant', 1), ('vert', 1), ('ltd', 1)]",['elphant vert'],3.0,elphant vert ltd
4140,"[('paper', 1)]",['paper'],1.0,paper
4141,"[('warbueg', 1), ('germany', 1)]",['warbueg'],2.0,warbueg germany
4142,"[('cup', 1), ('top', 1), ('ranch', 1), ('suppliers', 1)]",['cup top'],4.0,cup top ranch suppliers
4143,"[('towesta', 1), ('ventures', 1), ('limited', 1)]",['towesta ventures'],3.0,towesta ventures limited
4144,"[('baraka', 6), ('ltd', 1), ('company', 1), ('feeds', 1), ('baraka2', 1), ('fertilizer', 1), ('fertilizers', 1)]","['baraka', 'baraka2']",2.0,baraka ltd
4145,"[('toyota', 2), ('tsusho', 2), ('fertilizer', 1), ('africa', 1), ('ltd.', 1), ('ltd', 1)]",['toyota tsusho'],4.0,toyota tsusho fertilizer africa
4146,"[('botachemltd', 1)]",['botachemltd'],1.0,botachemltd
4147,"[('hytichpharmacutical', 1)]",['hytichpharmacutical'],1.0,hytichpharmacutical
4148,"[('stenile', 1), ('ltd', 1)]","['stenile', 'sterile']",2.0,stenile ltd
4149,"[('hof', 1), ('pharmaceuticals', 1)]",['hof'],2.0,hof pharmaceuticals
4150,"[('allure', 2), ('health', 2), ('alllure', 1), ('animal', 1), ('healthcare', 1), ('ltd', 1), ('aniamal', 1), ('animael', 1)]","['alllure animal', 'allure animal', 'allure animael', 'allure aniamal']",3.0,allure health alllure
4151,"[('aathetics', 1)]","['aathetics', 'aasthetics', 'asthetics', 'anaesthetics']",1.0,aathetics
4152,"[('alfavet', 3), ('animal', 3), ('healthcare', 2), ('ltd', 2), ('health', 1)]",['alfavet animal'],4.0,alfavet animal healthcare ltd
4153,"[('biochemical', 5), ('zhejiang', 3), ('jinfanda', 3), ('co.ltd', 2), ('co.', 2), ('ltd', 2), ('co', 1), ('limited', 1), ('hejang', 1), ('jinfana', 1), ('zhejaing', 1), ('jinfand', 1)]","['zhejiang jinfanda', 'zhejiang infanda', 'zhejaing jinfand', 'hejang jinfana']",4.0,biochemical zhejiang jinfanda co.ltd
4154,"[('famas', 1), ('co', 1), ('ltd', 1)]",['famas co'],3.0,famas co ltd
4155,"[('distell', 1), ('ltd', 1), ('south', 1), ('africa', 1)]",['distell ltd'],4.0,distell ltd south africa
4156,"[('hrgas', 1), ('ltd', 1)]",['hrgas'],2.0,hrgas ltd
4157,"[('essential', 2), ('chemicals', 2), ('max', 1), ('vet', 1), ('maxvet', 1)]","['max-vet essential', 'maxvet essential']",3.0,essential chemicals max
4158,"[('aak', 2), ('ltd', 1)]",['aak'],2.0,aak ltd
4159,"[('biodealltd', 1)]",['biodealltd'],1.0,biodealltd
4160,"[('palle', 1), ('ltd', 1)]",['palle'],2.0,palle ltd
4161,"[('tiptop', 2), ('ltd', 1)]",['tiptop'],2.0,tiptop ltd
4162,"[('degro', 3), ('seeds', 1), ('seed', 1)]",['degro'],2.0,degro seeds
4163,"[('micro', 3), ('ltd', 3), ('labs', 2), ('lab', 1), ('limited', 1), ('microlabs', 1)]","['micro labs', 'microlabs', 'micro lab']",3.0,micro ltd labs
4164,"[('njimia', 3), ('k', 2), ('limited', 2), ('ltd', 1)]","['njimia', 'njimia k']",3.0,njimia k limited
4165,"[('new', 1), ('life', 1), ('ltd', 1)]",['new life'],3.0,new life ltd
4166,"[('franco', 1), ('indian', 1)]",['franco-indian'],1.0,franco
4167,"[('maandalizi', 1), ('feeds', 1), ('co.', 1), ('ltd', 1)]",['maandalizi feeds'],4.0,maandalizi feeds co. ltd
4168,"[('synergy', 2), ('veterinary', 2), ('concepts', 1), ('concept', 1)]",['synergy veterinary'],3.0,synergy veterinary concepts
4169,"[('nanjing', 2), ('fengshan', 2), ('co.ltd', 1), ('chemical', 1)]",['nanjing fengshan'],3.0,nanjing fengshan co.ltd
4170,"[('zhejiang', 1), ('bosst', 1), ('cropscience', 1), ('co.', 1), ('ltd', 1)]",['zhejiang bosst'],4.0,zhejiang bosst cropscience co.
4171,"[('sun', 1), ('of', 1), ('africa', 1)]",['sun of'],3.0,sun of africa
4172,"[('knight', 4), ('pharmaceutical', 1), ('pharmaceuticals', 1), ('chemst', 1)]",['knight'],2.0,knight pharmaceutical
4173,"[('artepharm', 2), ('co.ltd', 1)]",['artepharm'],2.0,artepharm co.ltd
4174,"[('greenfield', 2), ('millers', 1)]",['greenfield'],2.0,greenfield millers
4175,"[('zhejiang', 2), ('biochemical', 1), ('ltd', 1), ('chemical', 1), ('co.ltd', 1)]","['zhejiang biochemical', 'zhejiang chemical']",3.0,zhejiang biochemical ltd
4176,"[('andeli', 2), ('group', 2), ('co.ltd', 1), ('co', 1), ('ltd', 1)]",['andeli group'],4.0,andeli group co.ltd co
4177,"[('hester', 2), ('biosciences', 2), ('lts', 1), ('ltd', 1)]",['hester biosciences'],3.0,hester biosciences lts
4178,"[('biomedical', 1), ('biomedica', 1), ('bio', 1), ('medica', 1)]","['biomedical', 'biomedica', 'bio-medica']",1.0,biomedical
4179,"[('agro', 2), ('360', 2), ('ltd', 1), ('limited', 1)]",['agro 360'],3.0,agro 360 ltd
4180,"[('frezhar', 1), ('agro', 1), ('science', 1)]",['frezhar agro'],3.0,frezhar agro science
4181,"[('gns', 4), ('ltd', 1), ('africa', 1), ('yem', 1)]",['gns'],2.0,gns ltd
4182,"[('laprovite', 1)]",['laprovite'],1.0,laprovite
4183,"[('festive', 1), ('feeds', 1), ('limited', 1)]",['festive feeds'],3.0,festive feeds limited
4184,"[('nacc', 2), ('med', 2), ('pharma', 1)]",['nacc-med'],2.0,nacc med
4185,"[('ltd', 3), ('hollachem', 2), ('', 1), ('holachem', 1)]","['hollachem', 'holachem']",2.0,ltd hollachem
4186,"[('vetlink', 1), ('farm', 1), ('supplies', 1)]",['vetlink farm'],3.0,vetlink farm supplies
4187,"[('lagos', 3), ('ltd', 1), ('ltd.', 1)]",['lagos'],2.0,lagos ltd
4188,"[('mufaddal', 1), ('plastics', 1), ('ltd', 1)]",['mufaddal plastics'],3.0,mufaddal plastics ltd
4189,"[('vapco', 3), ('ltdv', 1), ('ltd', 1)]",['vapco'],2.0,vapco ltdv
4190,"[('india', 6), ('ltd', 3), ('limited', 3), ('rallis', 2), ('ralis', 2), ('ralls', 1), ('rallies', 1)]","['rallis india', 'rallies india', 'ralls india', 'ralis india']",3.0,india ltd limited
4191,"[('hebei', 3), ('chengshengtang', 3), ('animal', 2), ('pharma', 1), ('animal....', 1)]",['hebei chengshengtang'],3.0,hebei chengshengtang animal
4192,"[('nordox', 3), ('as', 1), ('nordoxas', 1), ('ltd', 1)]","['nordox', 'nordoxas']",2.0,nordox as
4193,"[('argromor', 1), ('ltd', 1)]",['argromor'],2.0,argromor ltd
4194,"[('agrivine', 1), ('solution', 1), ('agrovine', 1), ('supplies', 1)]","['agrivine', 'agrovine', 'agrivive']",2.0,agrivine solution
4195,"[('key', 1), ('gas', 1), ('ltd', 1)]",['key gas'],3.0,key gas ltd
4196,"[('posh', 1), ('hardware', 1)]",['posh'],2.0,posh hardware
4197,"[('eddy', 1), ('mark', 1), ('ea', 1), ('ltd', 1)]",['eddy mark'],4.0,eddy mark ea ltd
4198,"[('danken', 2), ('ltd', 1)]",['danken'],2.0,danken ltd
4199,"[('lorenzetti', 2), ('ltd', 1), ('lorenzeti', 1)]","['lorenzetti', 'lorenzeti']",1.0,lorenzetti
4200,"[('lifecare', 2), ('ltd', 1)]",['lifecare'],2.0,lifecare ltd
4201,"[('khetshi', 1), ('dharamshi', 1), ('co.', 1), ('ltd', 1)]",['khetshi dharamshi'],4.0,khetshi dharamshi co. ltd
4202,"[('kangaroo', 2), ('ltd', 1), ('kangaro', 1)]","['kangaroo', 'kangaro']",1.0,kangaroo
4203,"[('ras', 1), ('vet', 1), ('star', 1), ('enterprises', 1)]",['ras vet'],4.0,ras vet star enterprises
4204,"[('orbit', 1), ('agro', 1), ('products', 1), ('limited', 1)]",['orbit agro'],4.0,orbit agro products limited
4205,"[('palman', 5), ('chemical', 2), ('ltd', 1), ('chemicals', 1), ('chem', 1), ('palma', 1), ('plman', 1)]","['palman', 'plman', 'palma']",2.0,palman chemical
4206,"[('lalbuta', 1), ('ltd', 1), ('labuta', 1)]","['lalbuta', 'labuta', 'laibuta']",2.0,lalbuta ltd
4207,"[('toyota', 4), ('africa', 1), ('tsusho', 1), ('shusho', 1)]",['toyota'],2.0,toyota africa
4208,"[('powermax', 2), ('ltd', 2), ('powemax', 2)]","['powermax', 'powemax']",2.0,powermax ltd
4209,"[('ea', 3), ('seeds', 1), ('seed', 1)]",['ea'],2.0,ea seeds
4210,"[('zike', 1), ('cooperation', 1), ('ltd', 1)]",['zike cooperation'],3.0,zike cooperation ltd
4211,"[('kalro', 2), ('seeds', 1)]",['kalro'],2.0,kalro seeds
4212,"[('seedco.ltd', 1), ('sedco.lmtd', 1)]","['seedco.ltd', 'sedco.lmtd']",1.0,seedco.ltd
4213,"[('joflem', 1), ('ltd', 1), ('joflema', 1), ('millers', 1)]","['joflem', 'joflema']",2.0,joflem ltd
4214,"[('comply', 2), ('ltd', 1)]",['comply'],2.0,comply ltd
4215,"[('coral', 3), ('ltd', 1), ('lab', 1), ('oral', 1)]","['coral', 'oral']",2.0,coral ltd
4216,"[('novatras', 1)]",['novatras'],1.0,novatras
4217,"[('ocamedica', 1), ('oakmedica', 1)]","['ocamedica', 'oakmedica']",1.0,ocamedica
4218,"[('goldrays', 1), ('suppliers', 1), ('limited', 1)]",['goldrays suppliers'],3.0,goldrays suppliers limited
4219,"[('fabris', 1), ('ltd', 1)]",['fabris'],2.0,fabris ltd
4220,"[('z', 1), ('a', 1), ('h$', 1), ('i', 1), ('ltd', 1)]",['z a'],5.0,z a h$ i ltd
4221,"[('nuscience', 1)]",['nuscience'],1.0,nuscience
4222,"[('inventia', 3), ('ltd', 1), ('healthcare', 1)]",['inventia'],2.0,inventia ltd
4223,"[('oranga', 2), ('pharm', 1), ('pharma', 1)]",['oranga'],2.0,oranga pharm
4224,"[('ciamex', 2), ('ltd', 1)]",['ciamex'],2.0,ciamex ltd
4225,"[('vetindia', 1)]",['vetindia'],1.0,vetindia
4226,"[('aestletcs', 1)]",['aestletcs'],1.0,aestletcs
4227,"[('macleods', 4), ('pharma', 1), ('ltd', 1), ('pharmaceuticals', 1), ('macleodes', 1)]","['macleods', 'macleodes']",2.0,macleods pharma
4228,"[('sunda', 1), ('kenya', 1), ('industrial', 1), ('co', 1)]",['sunda kenya'],4.0,sunda kenya industrial co
4229,"[('hermetic', 2), ('ltd', 1), ('co.ltd', 1)]",['hermetic'],2.0,hermetic ltd
4230,"[('okeba', 2), ('seeds', 1), ('seed', 1)]",['okeba'],2.0,okeba seeds
4231,"[('nedah', 1), ('pharma', 1)]",['nedah'],2.0,nedah pharma
4232,"[('makdavid', 1), ('company', 1), ('ltd', 1)]",['makdavid company'],3.0,makdavid company ltd
4233,"[('rwenzori', 1), ('bottling', 1), ('co.', 1), ('ltd', 1)]",['rwenzori bottling'],4.0,rwenzori bottling co. ltd
4234,"[('poultry', 2), ('epuipments', 1)]",['poultry'],2.0,poultry epuipments
4235,"[('dalian', 1), ('co', 1), ('ltd', 1)]",['dalian co'],3.0,dalian co ltd
4236,"[('alps', 5), ('bioscience', 3), ('bio', 2), ('science', 2), ('ltd', 2), ('lmd', 1), ('lmtd', 1), ('limited', 1)]","['alps bio-science', 'alps bioscience']",3.0,alps bioscience bio
4237,"[('ltd', 2), ('distell', 1), ('distel', 1)]","['distell', 'distel']",2.0,ltd distell
4238,"[('class', 1), ('loyal', 1), ('feeds', 1)]",['class loyal'],3.0,class loyal feeds
4239,"[('animixltd', 1)]",['animixltd'],1.0,animixltd
4240,"[('preb', 1), ('pharmaceatical', 1)]",['preb'],2.0,preb pharmaceatical
4241,"[('bridge', 1), ('crop', 1), ('science', 1)]",['bridge crop'],3.0,bridge crop science
4242,"[('ambix', 1), ('ltd', 1)]",['ambix'],2.0,ambix ltd
4243,"[('bisvet', 1), ('ltd', 1)]",['bisvet'],2.0,bisvet ltd
4244,"[('ven', 1), ('g', 1), ('ltd', 1)]",['ven g'],3.0,ven g ltd
4245,"[('global', 1), ('oil', 1), ('ltd', 1)]",['global oil'],3.0,global oil ltd
4246,"[('omaera', 1), ('pharmaceuticals', 1)]",['omaera'],2.0,omaera pharmaceuticals
4247,"[('a.g.l', 1), ('limited', 1)]",['a.g.l'],2.0,a.g.l limited
4248,"[('halewood', 1), ('laboratories', 1)]",['halewood'],2.0,halewood laboratories
4249,"[('atco', 1), ('vision', 1), ('laboratories', 1)]",['atco vision'],3.0,atco vision laboratories
4250,"[('sev', 1), ('pharmaceuticals', 1)]",['sev'],2.0,sev pharmaceuticals
4251,"[('miss', 1), ('rose', 1), ('ltd', 1)]",['miss rose'],3.0,miss rose ltd
4252,"[('robna', 1), ('feeds', 1)]","['robna', 'rona']",2.0,robna feeds
4253,"[('easeed', 1), ('african', 1), ('seed', 1)]",['easeed african'],3.0,easeed african seed
4254,"[('bejo', 2), ('beo', 1), ('pharm', 1), ('com', 1)]","['beo', 'bejo']",2.0,bejo beo
4255,"[('emami', 3), ('pharma', 1), ('ltd', 1)]",['emami'],2.0,emami pharma
4256,"[('fahari', 3), ('feeds', 1), ('seeds', 1)]",['fahari'],2.0,fahari feeds
4257,"[('lufami', 1), ('feeds', 1)]",['lufami'],2.0,lufami feeds
4258,"[('eagles', 2), ('group', 2), ('e.africa', 1), ('ltd.', 1), ('e.', 1), ('africa', 1), ('ltd', 1), ('uganda', 1)]","['eagles e.africa', 'eagles e. africa']",5.0,eagles group e.africa ltd. e.
4259,"[('household', 3), ('pharmaceuticals', 1), ('pharma', 1)]",['household'],2.0,household pharmaceuticals
4260,"[('addison', 1)]",['addison'],1.0,addison
4261,"[('agrohao', 2), ('ltd', 2), ('co', 1), ('co.', 1)]","['agrohao co', 'agrohao co.']",3.0,agrohao ltd co
4262,"[('utramate', 1), ('vetserve', 1), ('limited', 1)]","['utramate vetserve', 'ultimate vetserve', 'ultiimate vetserve']",3.0,utramate vetserve limited
4263,"[('asethetic', 1)]","['asethetic', 'asethetics', 'asthetic', 'aethetic', 'asesthetics', 'asthetics', 'aesthetic']",1.0,asethetic
4264,"[('ken', 1), ('eagle', 1), ('ltd', 1)]",['ken eagle'],3.0,ken eagle ltd
4265,"[('dalian', 1), ('co.ltd', 1)]",['dalian'],2.0,dalian co.ltd
4266,"[('dream', 3), ('seeds', 1), ('cosmetics', 1)]",['dream'],2.0,dream seeds
4267,"[('zambia', 2), ('ltd', 1)]",['zambia'],2.0,zambia ltd
4268,"[('agape', 2), ('innovations', 2), ('ltd', 1), ('limited', 1)]",['agape innovations'],3.0,agape innovations ltd
4269,"[('kamisafe', 2), ('ltd', 1)]",['kamisafe'],2.0,kamisafe ltd
4270,"[('psm', 3), ('pharmaceutical', 1), ('pharmaceuticals', 1)]",['psm'],2.0,psm pharmaceutical
4271,"[('hass', 1), ('ltd', 1)]",['hass'],2.0,hass ltd
4272,"[('innovata', 1), ('innovatab', 1)]","['innovata', 'innovatab', 'innova']",1.0,innovata
4273,"[('', 2), ('geornsons', 1), ('k', 1), ('agriculture', 1), ('israel', 1), ('technology', 1)]","['geornsons (k)', 'geornsons(k)']",5.0, geornsons k agriculture israel
4274,"[('fredum', 2), ('pharmaceuticals', 1), ('pharma', 1)]",['fredum'],2.0,fredum pharmaceuticals
4275,"[('mundi', 1), ('pharma', 1)]",['mundi'],2.0,mundi pharma
4276,"[('dl', 1), ('lorenzo', 1), ('ltd', 1)]",['dl lorenzo'],3.0,dl lorenzo ltd
4277,"[('renata', 3), ('ltd', 2), ('limited', 1)]",['renata'],2.0,renata ltd
4278,"[('schering', 1), ('plough', 1), ('animal', 1), ('health', 1)]",['schering-plough animal'],3.0,schering plough animal
4279,"[('bantana', 1), ('ltd', 1)]",['bantana'],2.0,bantana ltd
4280,"[('vital', 5), ('ltd', 1), ('care', 1), ('healthcare', 1), ('cropbscience', 1)]","['vital', 'vita']",2.0,vital ltd
4281,"[('farm', 5), ('agrico', 3), ('solutions', 2), ('solution', 1), ('agro', 1), ('solutuon', 1), ('vaprico', 1), ('inputs', 1)]","['agrico farm', 'agro farm', 'vaprico farm']",3.0,farm agrico solutions
4282,"[('zurinken', 1), ('agriproducts', 1), ('ltd', 1)]",['zurinken agriproducts'],3.0,zurinken agriproducts ltd
4283,"[('company', 2), ('falcon', 1), ('ltd', 1), ('balton', 1), ('limited', 1)]","['falcon company', 'balton company']",3.0,company falcon ltd
4284,"[('belvet', 1), ('ltd', 1)]",['belvet'],2.0,belvet ltd
